,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Ilex aculeolata,,Shrub,3.0,-,,LMH,SN,M,1,0,,Ilex verticillata
1,Ilex aquifolium,"Holly, English holl, Christmas Holly, Common Holly, English Holly",Shrub,9.0,5-9,S,LMH,FSN,DM,2,2,4.0,Ilex verticillata
2,Ilex asprella,,Shrub,3.0,-,,LMH,SN,M,0,2,,Ilex verticillata
3,Ilex cassine,"Cassine, Dahoon, Cassine Holly",Tree,10.0,7-11,S,LMH,SN,M,1,1,2.0,Ilex verticillata
4,Ilex chapaensis,,Shrub,10.0,-,,LMH,SN,M,1,0,,Ilex verticillata
5,Ilex coriacea,Large Gallberry,Shrub,3.0,6-9,,LMH,SN,M,1,0,,Ilex verticillata
6,Ilex cornuta,"Horned Holly, Chinese holly",Shrub,4.0,7-9,M,LMH,SN,M,1,2,,Ilex verticillata
7,Ilex crenata,"Japanese Holly, Box Leaved Holly",Shrub,5.0,6-8,S,LMH,SN,M,1,0,3.0,Ilex verticillata
8,Ilex glabra,Inkberry,Shrub,3.0,3-7,S,LMH,SN,M,1,0,2.0,Ilex verticillata
9,Ilex integra,Mochi Tree,Tree,6.0,6-9,,LMH,SN,M,1,0,,Ilex verticillata
10,Ilex latifolia,Tarajo,Tree,10.0,6-9,,LMH,SN,M,1,0,,Ilex verticillata
11,Ilex macropoda,,Tree,13.0,6-9,,LMH,SN,M,1,0,,Ilex verticillata
12,Ilex opaca,American Holly,Shrub,15.0,4-8,S,LMH,SN,M,2,2,3.0,Ilex verticillata
13,Ilex pedunculosa,,Shrub,10.0,4-8,,LMH,SN,M,1,1,3.0,Ilex verticillata
14,Ilex pubescens,,Shrub,3.5,7-10,,LMH,SN,M,0,2,,Ilex verticillata
15,Ilex purpurea,,Tree,12.0,7-10,,LMH,SN,M,0,2,,Ilex verticillata
16,Ilex rotunda,Kurogane holly,Tree,20.0,6-9,,LMH,SN,M,0,1,,Ilex verticillata
17,Ilex vomitoria,"Yaupon Holly,",Shrub,6.0,6-9,S,LMH,SN,M,1,1,3.0,Ilex verticillata
18,Ilex x altaclerensis,Holly,Shrub,4.0,5-9,S,LMH,SN,M,0,0,3.0,Ilex verticillata
19,Ilex yunnanensis,,Shrub,4.0,5-9,,LMH,SN,M,0,1,,Ilex verticillata
20,Quercus ilex,"Holly Oak, Evergreen Oak",Tree,25.0,7-10,S,LMH,SN,M,5,2,3.0,Ilex verticillata
