,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Bauhinia purpurea,"Orchid Tree, Purple Butterfly Tree, Mountain Ebony, Geranium Tree, Purple Bauhinia",Tree,10.0,9-12,F,LM,SN,M,2,2,4.0,Geranium solanderi
1,Geranium bicknellii,Bicknell's cranesbill,Annual/Biennial,0.6,0-0,,LMH,N,M,1,1,,Geranium solanderi
2,Geranium dissectum,"Cut-Leafed Cranesbill, Cutleaf geranium",Annual,0.6,6-9,,LMH,N,M,1,2,2.0,Geranium solanderi
3,Geranium erianthum,Wooly Geranium,Perennial,0.3,3-7,,LMH,SN,M,1,1,,Geranium solanderi
4,Geranium incanum,"Geranium, Cranesbill",Perennial,0.4,4-9,F,LMH,N,M,1,0,,Geranium solanderi
5,Geranium lucidum,Shining geranium,Annual,0.5,6-9,,LMH,N,DM,0,1,,Geranium solanderi
6,Geranium macrorrhizum,Bigroot Geranium,Perennial,0.5,4-8,F,LMH,FSN,DM,0,1,3.0,Geranium solanderi
7,Geranium maculatum,"Spotted Cranesbill, Spotted geranium, Crowfoot, Wild Geranium, Cranesbill",Perennial,0.6,3-10,M,LMH,N,MWe,0,3,2.0,Geranium solanderi
8,Geranium molle,Dovefoot Geranium,Annual,0.4,-,,LMH,N,DM,0,1,,Geranium solanderi
9,Geranium nepalense,Nepalese Crane's Bill,Perennial,1.0,6-9,,LMH,N,M,1,2,1.0,Geranium solanderi
10,Geranium ocellatum,,Annual,0.3,-,,LMH,N,M,0,1,,Geranium solanderi
11,Geranium pilosum,,Perennial,0.3,-,,LMH,N,M,1,0,,Geranium solanderi
12,Geranium potentilloides,"Native Carrot, Cinquefoil geranium",Perennial,0.6,0-0,,LMH,N,M,1,0,,Geranium solanderi
13,Geranium pratense,"Meadow Crane's Bill, Meadow geranium, Geranium",Perennial,1.2,5-9,F,LMH,N,M,0,2,,Geranium solanderi
14,Geranium pusillum,Small geranium,Perennial,1.0,6-9,,LMH,N,DM,0,1,,Geranium solanderi
15,Geranium robertianum,"Herb Robert, Robert geranium",Annual/Biennial,0.4,5-9,,LMH,SN,DM,0,2,2.0,Geranium solanderi
16,Geranium rotundifolium,Roundleaf geranium,Annual,0.4,6-9,,LMH,N,M,0,1,,Geranium solanderi
17,Geranium sibiricum,Siberian geranium,Perennial,0.2,5-9,,LMH,N,M,0,1,,Geranium solanderi
18,Geranium sylvaticum,"Wood Cranesbill, Woodland geranium",Perennial,1.0,4-8,,LMH,FSN,M,0,0,3.0,Geranium solanderi
19,Geranium thunbergii,Thunberg's geranium,Perennial,0.3,6-9,,LMH,N,M,1,1,,Geranium solanderi
20,Geranium tuberosum,,Perennial,0.3,7-10,,LMH,N,M,2,0,,Geranium solanderi
21,Geranium viscosissimum,"Sticky Geranium, Sticky purple geranium",Perennial,0.8,6-9,,LMH,SN,M,1,2,,Geranium solanderi
22,Geranium wallichianum,,Perennial,0.3,6-9,,LMH,SN,M,0,2,3.0,Geranium solanderi
23,Geranium wilfordii,,Perennial,0.6,-,,LMH,SN,M,0,2,,Geranium solanderi
24,Heuchera americana,"Rock Geranium, American alumroot, Alumroot, Coral Bells, Rock Geranium",Perennial,0.5,4-9,M,LM,SN,M,0,3,2.0,Geranium solanderi
25,Pelargonium australe,Ivy Geranium,Perennial,0.3,8-11,,LM,N,DM,1,1,,Geranium solanderi
26,Pelargonium capitatum,Rose-Scented Geranium,Shrub,0.6,8-11,,LM,N,DM,0,3,3.0,Geranium solanderi
27,Pelargonium crispum,Lemon Geranium,Shrub,0.7,8-11,,LM,SN,DM,2,2,3.0,Geranium solanderi
28,Pelargonium exstipulatum,Pennyroyal Geranium,Shrub,1.0,8-11,,LM,N,DM,1,2,2.0,Geranium solanderi
