,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Atriplex argentea,"Silvery Orach, Silverscale saltbush, Stalked saltbush",Annual,0.5,0-0,,LM,N,M,2,2,2.0,Atriplex elegans
1,Atriplex argentea expansa,Silverscale Saltbush,Annual,0.6,-,,LM,N,M,2,0,,Atriplex elegans
2,Atriplex californica,"California Orach, California saltbush",Perennial,0.1,7-10,,LM,N,DM,3,0,,Atriplex elegans
3,Atriplex canescens,"Grey Sage Brush, Fourwing saltbush",Shrub,1.8,6-9,,LM,N,DM,4,1,3.0,Atriplex elegans
4,Atriplex carnosa,Thickleaf Orach,Annual,0.9,-,,LM,N,DM,2,0,,Atriplex elegans
5,Atriplex confertifolia,"Shadscale, Shadscale saltbush",Shrub,1.8,6-9,,LM,N,DM,4,1,0.0,Atriplex elegans
6,Atriplex coronata,Crownscale,Annual,0.4,-,,LM,N,DM,2,0,,Atriplex elegans
7,Atriplex dimorphostegia,,Annual,0.2,-,,LM,N,DM,2,0,,Atriplex elegans
8,Atriplex glabriuscula,"Scotland orache, Maritime saltbush, Frankton's saltbush, Northeastern saltbush",Annual,0.3,0-0,,LM,N,DM,2,0,,Atriplex elegans
9,Atriplex gmelinii,Gmelin's saltbush,Annual,0.5,0-0,,LM,N,DM,2,0,,Atriplex elegans
10,Atriplex halimus,"Sea Orach, Saltbush",Shrub,2.0,7-10,M,LM,N,DM,5,1,3.0,Atriplex elegans
11,Atriplex hastata,Hastate Orach,Annual,0.8,0-0,,LM,N,DM,3,0,2.0,Atriplex elegans
12,Atriplex hortensis,"Orach, Garden orache",Annual,1.8,5-9,F,LM,N,M,4,2,3.0,Atriplex elegans
13,Atriplex lapathifolia,,Annual,0.9,-,,LM,N,DM,3,0,,Atriplex elegans
14,Atriplex lentiformis,"Quail Bush, Big saltbush, Quailbush,",Shrub,3.0,7-10,,LM,N,DM,3,1,2.0,Atriplex elegans
15,Atriplex maximowicziana,Maximowicz's saltbush,Perennial,0.8,0-0,,LM,N,DM,2,0,,Atriplex elegans
16,Atriplex mucronata,,Annual,0.4,-,,LMH,N,DM,2,0,,Atriplex elegans
17,Atriplex nummularia,"Giant Saltbush, Bluegreen saltbush",Shrub,3.5,7-10,,LM,N,DM,3,2,3.0,Atriplex elegans
18,Atriplex nuttallii,Nuttall's Saltbush,Shrub,0.9,5-9,,LM,N,DM,4,0,0.0,Atriplex elegans
19,Atriplex patula,"Spreading Orach, Spear saltbush",Annual,0.8,0-0,,LM,N,M,3,1,,Atriplex elegans
20,Atriplex powellii,Powell's Saltweed,Annual,1.5,-,,LM,N,DM,2,0,,Atriplex elegans
21,Atriplex saccaria,Sack Saltbush,Annual,0.3,-,,LM,N,DM,2,0,,Atriplex elegans
22,Atriplex semibaccata,"Australian Saltbush. Australian saltbush, Creeping saltbush",Shrub,0.5,9-11,F,LMH,N,DM,2,0,3.0,Atriplex elegans
23,Atriplex serenana,"Bractscale, Davidson's bractscale",Annual,3.0,7-10,,LM,N,DM,2,0,,Atriplex elegans
24,Atriplex subcordata,,Annual,0.5,-,,LM,N,DM,2,0,,Atriplex elegans
25,Atriplex tatarica,Tatarian orache,Annual,1.5,0-0,,LM,N,DM,2,0,,Atriplex elegans
