,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Centranthus macrosiphon,,Annual,0.6,-,,LMH,N,DM,2,0,,Valeriana sambucifolia
1,Centranthus ruber,"Red Valerian, Fox's Brush, Jupiter's Beard",Perennial,0.9,5-8,M,LMH,N,DM,2,1,1.0,Valeriana sambucifolia
2,Fedia cornucopiae,,Annual,0.2,-,,LMH,N,DM,2,0,,Valeriana sambucifolia
3,Nardostachys grandiflora,Spikenard,Perennial,0.3,-,,LMH,SN,M,1,3,3.0,Valeriana sambucifolia
4,Patrinia scabiosifolia,"Eastern Valerian, Scabious Patrinia",Perennial,0.6,5-8,F,LM,N,M,1,3,,Valeriana sambucifolia
5,Patrinia triloba,,Perennial,0.5,-,,LMH,SN,M,1,0,2.0,Valeriana sambucifolia
6,Patrinia villosa,,Perennial,1.0,-,,LMH,SN,M,1,1,,Valeriana sambucifolia
7,Valeriana amurensis,,Perennial,0.0,-,,LMH,N,M,1,0,,Valeriana sambucifolia
8,Valeriana capitata,"Valerian, Captiate valerian",Perennial,0.6,0-0,,LMH,N,MWe,1,1,1.0,Valeriana sambucifolia
9,Valeriana celtica,,Perennial,0.3,-,,LMH,N,M,1,1,2.0,Valeriana sambucifolia
10,Valeriana ciliata,Tobacco Root,Perennial,0.8,-,,LMH,N,M,1,0,,Valeriana sambucifolia
11,Valeriana dioica,"Marsh Valerian, Woods valerian",Perennial,0.3,0-0,,LMH,N,MWe,1,1,,Valeriana sambucifolia
12,Valeriana fauriei,,Perennial,1.0,-,,LMH,N,M,0,1,,Valeriana sambucifolia
13,Valeriana hardwickii,,Perennial,1.5,-,,LMH,N,M,0,3,2.0,Valeriana sambucifolia
14,Valeriana jatamansi,Indian Valerian,Perennial,0.5,-,,LMH,N,M,0,3,1.0,Valeriana sambucifolia
15,Valeriana obovata,Tobacco Root,Perennial,1.2,-,,LMH,N,M,2,1,,Valeriana sambucifolia
16,Valeriana occidentalis,western valerian,Perennial,1.0,-,,LMH,N,M,1,1,,Valeriana sambucifolia
17,Valeriana officinalis,"Valerian, Garden valerian",Perennial,1.5,4-8,,LMH,N,M,2,3,3.0,Valeriana sambucifolia
18,Valeriana phu,,Perennial,0.4,-,,LMH,SN,DM,2,1,3.0,Valeriana sambucifolia
19,Valeriana sitchensis,"American Valerian, Sitka valerian",Perennial,1.2,0-0,,LMH,N,M,1,3,1.0,Valeriana sambucifolia
20,Valeriana toluccana,,Perennial,0.0,-,,LMH,N,M,2,2,3.0,Valeriana sambucifolia
21,Valeriana uliginosa,Mountain Valerian,Perennial,1.0,-,,LMH,N,MWe,0,2,,Valeriana sambucifolia
22,Valerianella carinata,"Keeled-Fruited Cornsalad, European cornsalad",Annual,0.3,0-0,,LMH,N,DM,2,0,,Valeriana sambucifolia
23,Valerianella chenopodifolia,,Annual,0.6,-,,LMH,N,M,2,0,,Valeriana sambucifolia
24,Valerianella eriocarpa,Italian Corn Salad,Annual,0.4,-,,LMH,N,DM,3,0,,Valeriana sambucifolia
25,Valerianella locusta,"Corn Salad, Lewiston cornsalad",Annual,0.3,4-8,,LMH,N,DM,4,0,,Valeriana sambucifolia
