,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Asarum arifolium,,Perennial,0.2,6-9,,LMH,FS,M,0,1,2.0,Asarum splendens
1,Asarum blumei,,Perennial,0.2,6-9,,LMH,FS,M,0,1,,Asarum splendens
2,Asarum canadense,"Snake Root, Canadian wildginger, Canada Wild Ginger, Wild Ginger",Perennial,0.1,3-9,S,LMH,FS,M,3,3,3.0,Asarum splendens
3,Asarum caudatum,"Wild Ginger, British Columbia wildginger",Perennial,0.1,6-10,F,LMH,FS,M,3,2,3.0,Asarum splendens
4,Asarum dilatatum,,Perennial,0.0,-,,LMH,FS,M,2,0,,Asarum splendens
5,Asarum europaeum,"Asarabacca, European Wild Ginger",Perennial,0.1,4-8,S,LMH,FS,M,0,2,3.0,Asarum splendens
6,Asarum forbesii,Du Heng,Perennial,0.2,-,,LMH,FS,M,0,1,,Asarum splendens
7,Asarum heterotropoides,,Perennial,0.2,-,,LMH,FS,M,0,2,,Asarum splendens
8,Asarum maximum,,Perennial,0.5,6-9,,LMH,FS,M,0,1,,Asarum splendens
9,Asarum nipponicum,,Perennial,0.1,-,,LMH,FS,M,1,0,,Asarum splendens
10,Asarum reflexum,,Perennial,0.2,5-9,,LMH,FS,M,2,0,,Asarum splendens
11,Asarum shuttleworthii,"Asarabacca, Mottled Wild Ginger",Perennial,0.1,5-9,F,LMH,FS,M,2,0,2.0,Asarum splendens
12,Asarum sieboldii,Wild Ginger,Perennial,0.2,-,,LMH,FS,M,0,2,,Asarum splendens
