,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Asarum arifolium,,Perennial,0.2,6-9,,LMH,FS,M,0,1,2.0,Asarum shuttleworthii
1,Asarum blumei,,Perennial,0.2,6-9,,LMH,FS,M,0,1,,Asarum shuttleworthii
2,Asarum canadense,"Snake Root, Canadian wildginger, Canada Wild Ginger, Wild Ginger",Perennial,0.1,3-9,S,LMH,FS,M,3,3,3.0,Asarum shuttleworthii
3,Asarum caudatum,"Wild Ginger, British Columbia wildginger",Perennial,0.1,6-10,F,LMH,FS,M,3,2,3.0,Asarum shuttleworthii
4,Asarum dilatatum,,Perennial,0.0,-,,LMH,FS,M,2,0,,Asarum shuttleworthii
5,Asarum europaeum,"Asarabacca, European Wild Ginger",Perennial,0.1,4-8,S,LMH,FS,M,0,2,3.0,Asarum shuttleworthii
6,Asarum forbesii,Du Heng,Perennial,0.2,-,,LMH,FS,M,0,1,,Asarum shuttleworthii
7,Asarum heterotropoides,,Perennial,0.2,-,,LMH,FS,M,0,2,,Asarum shuttleworthii
8,Asarum maximum,,Perennial,0.5,6-9,,LMH,FS,M,0,1,,Asarum shuttleworthii
9,Asarum nipponicum,,Perennial,0.1,-,,LMH,FS,M,1,0,,Asarum shuttleworthii
10,Asarum reflexum,,Perennial,0.2,5-9,,LMH,FS,M,2,0,,Asarum shuttleworthii
11,Asarum sieboldii,Wild Ginger,Perennial,0.2,-,,LMH,FS,M,0,2,,Asarum shuttleworthii
12,Asarum splendens,Chinese Wild Ginger,Perennial,0.2,5-9,S,LM,FS,DM,3,0,3.0,Asarum shuttleworthii
